s102_wpt_id,s206_cl_dispensed,s208_dispprob,s209_dispprob_cas_padlk,s210_dispprob_tnk_vlv,s211_dispprob_stker_tag_paint,s212_nut,month_survey,year_survey,s009_country,s011_prgrm
"10050142","1","0",".",".",".",".",7,2015,"1","BSA"
"10050142","1","0",".",".",".",".",2,2014,"1","BSA"
"10050143","1","0",".",".",".",".",7,2015,"1","BSA"
"10050143","1","0",".",".",".",".",6,2015,"1","BSA"
"10050143","1","0",".",".",".",".",7,2015,"1","BSA"
"10050143","1","1","0","1","0","0",2,2015,"1","BSA"
"10050143","1","0",".",".",".",".",4,2015,"1","BSA"
"10050144","1","0",".",".",".",".",2,2015,"1","BSA"
"10050145","1","0",".",".",".",".",4,2015,"1","BSA"
"10050145","1","1","0","0","1","0",2,2015,"1","BSA"
"10050145","1","0",".",".",".",".",6,2015,"1","BSA"
"10050146",".","0",".",".",".",".",2,2014,"1","BSA"
"10050146","1","0",".",".",".",".",6,2015,"1","BSA"
"10050146","1","0",".",".",".",".",4,2015,"1","BSA"
"10050146","1","0",".",".",".",".",2,2015,"1","BSA"
"10050147","1","0",".",".",".",".",7,2015,"1","BSA"
"10050147","1","0",".",".",".",".",2,2015,"1","BSA"
"10050147","1","0",".",".",".",".",6,2015,"1","BSA"
"10050148","1","0",".",".",".",".",6,2015,"1","BSA"
"10050148","1","1","1","0","1","0",2,2015,"1","BSA"
"10050148","1","0",".",".",".",".",7,2015,"1","BSA"
"10050149","1","0",".",".",".",".",6,2015,"1","BSA"
"10050149","1","0",".",".",".",".",4,2015,"1","BSA"
"10050150",".","1","1","0","0","0",6,2014,"1","BSA"
"10050150","1","0",".",".",".",".",4,2015,"1","BSA"
"10050150","1","0",".",".",".",".",2,2015,"1","BSA"
"10050150","1","0",".",".",".",".",6,2015,"1","BSA"
"10050151","1","0",".",".",".",".",6,2015,"1","BSA"
"10050151","1","0",".",".",".",".",4,2015,"1","BSA"
"10050151","1","0",".",".",".",".",6,2014,"1","BSA"
"10050152","1","0",".",".",".",".",2,2015,"1","BSA"
"10050152","1","0",".",".",".",".",6,2015,"1","BSA"
"10050152","1","0",".",".",".",".",4,2015,"1","BSA"
"10050153","1","1","1","0","1","0",2,2015,"1","BSA"
"10050153","1","1","0","1","0","0",1,2014,"1","BSA"
"10050153","1","0",".",".",".",".",7,2015,"1","BSA"
"10050153","1","0",".",".",".",".",6,2015,"1","BSA"
"10050154","1","0",".",".",".",".",6,2015,"1","BSA"
"10050154","1","1","0","1","1","0",1,2015,"1","BSA"
"10050155","1","0",".",".",".",".",6,2015,"1","BSA"
"10050155","1","0",".",".",".",".",1,2015,"1","BSA"
"10050156","1","0",".",".",".",".",6,2015,"1","BSA"
"10050156","1","1","0","1","1","0",1,2015,"1","BSA"
"10050157","1","0",".",".",".",".",1,2015,"1","BSA"
"10050157","1","0",".",".",".",".",1,2015,"1","BSA"
"10050157","1","0",".",".",".",".",6,2015,"1","BSA"
"10050158","1","0",".",".",".",".",6,2015,"1","BSA"
"10050158","1","0",".",".",".",".",1,2015,"1","BSA"
"10050159","1","0",".",".",".",".",1,2015,"1","BSA"
"10050160","1","0",".",".",".",".",6,2015,"1","BSA"
"10050160","1","0",".",".",".",".",3,2014,"1","BSA"
"10050160","1","0",".",".",".",".",1,2015,"1","BSA"
"10050160","1","0",".",".",".",".",7,2015,"1","BSA"
"10050161","1","0",".",".",".",".",6,2015,"1","BSA"
"10050161","1","0",".",".",".",".",1,2015,"1","BSA"
"10050162","1","0",".",".",".",".",6,2015,"1","BSA"
"10050162","1","0",".",".",".",".",7,2015,"1","BSA"
"10050162","1","0",".",".",".",".",6,2015,"1","BSA"
"10050162","1","1","0","1","0","0",2,2015,"1","BSA"
"10050163",".","0",".",".",".",".",11,2014,"1","BSA"
"10050163","1","0",".",".",".",".",6,2015,"1","BSA"
"10050163","1","0",".",".",".",".",2,2015,"1","BSA"
"10050163","1","0",".",".",".",".",6,2015,"1","BSA"
"10050163","1","0",".",".",".",".",7,2015,"1","BSA"
"10050164","1","1","1","0","0","0",2,2015,"1","BSA"
"10050164","1","0",".",".",".",".",4,2015,"1","BSA"
"10050164","1","1","0","1","1","0",6,2015,"1","BSA"
"10050164","1","0",".",".",".",".",6,2015,"1","BSA"
"10050164","1","0",".",".",".",".",7,2015,"1","BSA"
"10050165","1","1","1","0","1","0",3,2015,"1","BSA"
"10050165","1","0",".",".",".",".",6,2015,"1","BSA"
"10050165","1","0",".",".",".",".",6,2015,"1","BSA"
"10050166","1","0",".",".",".",".",6,2015,"1","BSA"
"10050166","1","0",".",".",".",".",3,2015,"1","BSA"
"10050166","1","0",".",".",".",".",1,2015,"1","BSA"
"10050166",".","0",".",".",".",".",6,2015,"1","BSA"
"10050167","1","0",".",".",".",".",6,2015,"1","BSA"
"10050167","1","1","0","1","1","0",6,2015,"1","BSA"
"10050168","1","0",".",".",".",".",7,2015,"1","BSA"
"10050168","1","0",".",".",".",".",3,2015,"1","BSA"
"10050168","1","0",".",".",".",".",6,2015,"1","BSA"
"10050169","1","0",".",".",".",".",3,2015,"1","BSA"
"10050170","1","1","1","0","1","0",12,2014,"1","BSA"
"10050170","1","0",".",".",".",".",7,2015,"1","BSA"
"10050170","1","0",".",".",".",".",1,2015,"1","BSA"
"10050171","1","0",".",".",".",".",3,2015,"1","BSA"
"10050172","1","0",".",".",".",".",7,2015,"1","BSA"
"10050172","1","0",".",".",".",".",1,2015,"1","BSA"
"10050173","1","0",".",".",".",".",7,2015,"1","BSA"
"10050173","1","0",".",".",".",".",3,2015,"1","BSA"
"10050174","1","1","1","0","0","0",3,2015,"1","BSA"
"10050175","1","0",".",".",".",".",2,2015,"1","BSA"
"10050175","1","0",".",".",".",".",6,2015,"1","BSA"
"10050175","1","0",".",".",".",".",3,2015,"1","BSA"
"10050176","1","1","0","1","1","0",2,2015,"1","BSA"
"10050177","1","0",".",".",".",".",2,2015,"1","BSA"
"10050178","1","0",".",".",".",".",3,2015,"1","BSA"
"10050178","0","0",".",".",".",".",2,2015,"1","BSA"
"10050179","1","0",".",".",".",".",3,2015,"1","BSA"
"10050179","1","0",".",".",".",".",2,2015,"1","BSA"
"10050181","1","0",".",".",".",".",2,2015,"1","BSA"
"10050181",".","1","1","0","0","1",10,2013,"1","BSA"
"10050182","1","0",".",".",".",".",2,2015,"1","BSA"
"10050183","1","0",".",".",".",".",2,2015,"1","BSA"
"10050183","1","0",".",".",".",".",6,2015,"1","BSA"
"10050183","1","0",".",".",".",".",3,2014,"1","BSA"
"10050184","1","0",".",".",".",".",2,2015,"1","BSA"
"10050184","1","0",".",".",".",".",6,2015,"1","BSA"
"10050185","1","0",".",".",".",".",6,2015,"1","BSA"
"10050185","1","0",".",".",".",".",12,2014,"1","BSA"
"10050185","1","0",".",".",".",".",7,2014,"1","BSA"
"10050185","1","1","0","1","0","0",2,2015,"1","BSA"
"10050186","1","0",".",".",".",".",2,2015,"1","BSA"
"10050186","1","0",".",".",".",".",12,2014,"1","BSA"
"10050186","1","0",".",".",".",".",6,2015,"1","BSA"
"10050187","1","0",".",".",".",".",6,2015,"1","BSA"
"10050187","1","0",".",".",".",".",2,2015,"1","BSA"
"10050188","1","0",".",".",".",".",2,2015,"1","BSA"
"10050188","1","0",".",".",".",".",6,2015,"1","BSA"
"10050189",".",".",".",".",".",".",12,2014,"1","BSA"
"10050189","1","0",".",".",".",".",6,2015,"1","BSA"
"10050189","1","0",".",".",".",".",2,2015,"1","BSA"
"10050190","1","0",".",".",".",".",2,2015,"1","BSA"
"10050190","1","0",".",".",".",".",12,2013,"1","BSA"
"10050190","1","0",".",".",".",".",6,2015,"1","BSA"
"10050191","1","0",".",".",".",".",3,2015,"1","BSA"
"10050192","1","1","1","1","0","0",3,2015,"1","BSA"
"10050193","1","0",".",".",".",".",3,2015,"1","BSA"
"10050193",".","0",".",".",".",".",10,2013,"1","BSA"
"10050194","1","0",".",".",".",".",3,2015,"1","BSA"
"10060001","1","0",".",".",".",".",6,2015,"1","BSA"
"10060001","0","1","0","1","1","0",3,2015,"1","BSA"
"10060001","1","0",".",".",".",".",6,2015,"1","BSA"
"10060002","1","0",".",".",".",".",6,2015,"1","BSA"
"10060003","1","0",".",".",".",".",6,2015,"1","BSA"
"10060003","1","1","0","0","1","0",5,2015,"1","BSA"
"10060003","1","0",".",".",".",".",2,2015,"1","BSA"
"10060004","1","1","0","0","1","0",3,2015,"1","BSA"
"10060004","1","0",".",".",".",".",6,2015,"1","BSA"
"10060004","1","0",".",".",".",".",6,2015,"1","BSA"
"10060005",".","0",".",".",".",".",6,2015,"1","BSA"
"10060005",".","0",".",".",".",".",3,2015,"1","BSA"
"10060006","1","0",".",".",".",".",3,2015,"1","BSA"
"10060006","1","0",".",".",".",".",6,2015,"1","BSA"
"10060007","1","0",".",".",".",".",6,2015,"1","BSA"
"10060008","1","0",".",".",".",".",2,2015,"1","BSA"
"10060008","1","0",".",".",".",".",6,2015,"1","BSA"
"10060009",".",".",".",".",".",".",6,2015,"1","BSA"
"10060009","0","1","0","1","1","0",2,2015,"1","BSA"
"10060010","1","0",".",".",".",".",6,2015,"1","BSA"
"10060010","1","0",".",".",".",".",6,2015,"1","BSA"
"10060012","1","0",".",".",".",".",6,2015,"1","BSA"
"10060012","1","0",".",".",".",".",2,2015,"1","BSA"
"10060013","1","0",".",".",".",".",3,2015,"1","BSA"
"10060015","1","0",".",".",".",".",3,2015,"1","BSA"
"10060016","1","0",".",".",".",".",6,2015,"1","BSA"
"10060016","1","0",".",".",".",".",6,2015,"1","BSA"
"10060017",".",".",".",".",".",".",7,2015,"1","BSA"
"10060017",".",".",".",".",".",".",3,2015,"1","BSA"
"10060018","1","0",".",".",".",".",6,2015,"1","BSA"
"10060019","1","0",".",".",".",".",3,2015,"1","BSA"
"10060020","1","0",".",".",".",".",6,2015,"1","BSA"
"10060020","1","0",".",".",".",".",6,2015,"1","BSA"
"10060020","1","0",".",".",".",".",3,2015,"1","BSA"
"10060020","1","0",".",".",".",".",4,2015,"1","BSA"
"10060020","1","0",".",".",".",".",6,2015,"1","BSA"
"10060020","1","0",".",".",".",".",8,2015,"1","BSA"
"10060023","1","0",".",".",".",".",2,2015,"1","BSA"
"10060024","1","0",".",".",".",".",2,2015,"1","BSA"
"10060025","1","0",".",".",".",".",2,2015,"1","BSA"
"10060028","1","0",".",".",".",".",3,2015,"1","BSA"
"10060028","1","0",".",".",".",".",7,2015,"1","BSA"
"10060028","1","0",".",".",".",".",5,2014,"1","BSA"
"10060029","0","0",".",".",".",".",3,2015,"1","BSA"
"10060029","1","0",".",".",".",".",6,2015,"1","BSA"
"10060030",".","1","1","1","1","0",3,2015,"1","BSA"
"10060033","1","0",".",".",".",".",2,2015,"1","BSA"
"10060033","1","0",".",".",".",".",1,2014,"1","BSA"
"10060033","1","0",".",".",".",".",6,2015,"1","BSA"
"10070001","0","1","0","1","1","0",1,2015,"1","BSA"
"10070002","1","0",".",".",".",".",1,2015,"1","BSA"
"10070002","1","0",".",".",".",".",6,2015,"1","BSA"
"10070003",".","0",".",".",".",".",12,2013,"1","BSA"
"10070003","1","0",".",".",".",".",7,2015,"1","BSA"
"10070003","1","0",".",".",".",".",1,2015,"1","BSA"
"10070004","1","0",".",".",".",".",1,2015,"1","BSA"
"10070004","1","0",".",".",".",".",7,2015,"1","BSA"
"10070005","1","1","0","1","1","0",1,2015,"1","BSA"
"10070005","1","0",".",".",".",".",7,2015,"1","BSA"
"10070005","1","0",".",".",".",".",6,2015,"1","BSA"
"10070006","0","0",".",".",".",".",1,2015,"1","BSA"
"10070006","1","0",".",".",".",".",7,2015,"1","BSA"
"10070006","1","0",".",".",".",".",2,2014,"1","BSA"
"10070006","1","0",".",".",".",".",6,2015,"1","BSA"
"10070007","0","0",".",".",".",".",1,2015,"1","BSA"
"10070007","1","0",".",".",".",".",7,2015,"1","BSA"
"10070008","1","0",".",".",".",".",2,2014,"1","BSA"
"10070008","1","0",".",".",".",".",6,2015,"1","BSA"
"10070008","1","0",".",".",".",".",1,2015,"1","BSA"
"10070008","1","0",".",".",".",".",7,2015,"1","BSA"
"10070009","1","0",".",".",".",".",12,2013,"1","BSA"
"10070009","1","0",".",".",".",".",6,2015,"1","BSA"
"10070009","1","0",".",".",".",".",1,2015,"1","BSA"
"10070010","1","0",".",".",".",".",11,2013,"1","BSA"
"10070010","1","0",".",".",".",".",1,2015,"1","BSA"
"10070010","1","0",".",".",".",".",7,2015,"1","BSA"
"10070011","0","0",".",".",".",".",1,2015,"1","BSA"
"10070011","1","0",".",".",".",".",6,2015,"1","BSA"
"10070011","1","0",".",".",".",".",7,2015,"1","BSA"
"10070012","0","1","0","1","1","0",1,2015,"1","BSA"
"10070012","1","0",".",".",".",".",6,2015,"1","BSA"
"10070012","1","0",".",".",".",".",7,2015,"1","BSA"
"10070013",".","0",".",".",".",".",4,2015,"1","BSA"
"10070013","1","0",".",".",".",".",11,2013,"1","BSA"
"10070013",".","0",".",".",".",".",3,2015,"1","BSA"
"10070013","1","0",".",".",".",".",6,2015,"1","BSA"
"10070014","1","0",".",".",".",".",6,2015,"1","BSA"
"10070014","1","0",".",".",".",".",1,2015,"1","BSA"
"10070014","1","0",".",".",".",".",6,2015,"1","BSA"
"10070014","1","0",".",".",".",".",4,2015,"1","BSA"
"10070015","1","0",".",".",".",".",4,2015,"1","BSA"
"10070015","1","0",".",".",".",".",6,2015,"1","BSA"
"10070015","1","0",".",".",".",".",7,2015,"1","BSA"
"10070015","1","0",".",".",".",".",3,2015,"1","BSA"
"10070016","1","0",".",".",".",".",7,2015,"1","BSA"
"10070016","1","0",".",".",".",".",1,2015,"1","BSA"
"10070016","1","0",".",".",".",".",6,2015,"1","BSA"
"10070016","1","1","0","1","1","0",12,2014,"1","BSA"
"10070016","1","0",".",".",".",".",4,2015,"1","BSA"
"10070017","1","0",".",".",".",".",4,2015,"1","BSA"
"10070017","1","0",".",".",".",".",3,2015,"1","BSA"
"10070017","1","0",".",".",".",".",7,2015,"1","BSA"
"10070017","1","0",".",".",".",".",6,2015,"1","BSA"
"10070018","1","0",".",".",".",".",12,2014,"1","BSA"
"10070018","1","0",".",".",".",".",7,2015,"1","BSA"
"10070018","1","0",".",".",".",".",6,2015,"1","BSA"
"10070018","1","0",".",".",".",".",3,2015,"1","BSA"
"10070019","1","0",".",".",".",".",4,2015,"1","BSA"
"10070019","1","0",".",".",".",".",3,2015,"1","BSA"
"10070019","1","0",".",".",".",".",6,2015,"1","BSA"
"10070020","1","0",".",".",".",".",4,2015,"1","BSA"
"10070020","1","0",".",".",".",".",6,2015,"1","BSA"
"10070020","1","1","0","1","1","0",1,2015,"1","BSA"
"10070021","1","0",".",".",".",".",7,2015,"1","BSA"
"10070021",".","0",".",".",".",".",3,2015,"1","BSA"
"10070021","1","0",".",".",".",".",6,2015,"1","BSA"
"10070022","1","0",".",".",".",".",7,2015,"1","BSA"
"10070022","1","0",".",".",".",".",1,2015,"1","BSA"
"10070022","1","0",".",".",".",".",1,2014,"1","BSA"
"10070022","1","0",".",".",".",".",6,2015,"1","BSA"
"10070023","1","0",".",".",".",".",7,2015,"1","BSA"
"10070023","1","0",".",".",".",".",3,2015,"1","BSA"
"10070023","1","0",".",".",".",".",6,2015,"1","BSA"
"10070024","1","0",".",".",".",".",6,2015,"1","BSA"
"10070024","1","0",".",".",".",".",3,2015,"1","BSA"
"10070024","1","0",".",".",".",".",1,2014,"1","BSA"
"10070024","1","0",".",".",".",".",7,2015,"1","BSA"
"10070025","1","0",".",".",".",".",12,2013,"1","BSA"
"10070025","1","0",".",".",".",".",6,2015,"1","BSA"
"10070025","1","0",".",".",".",".",1,2015,"1","BSA"
"10070025","1","0",".",".",".",".",7,2015,"1","BSA"
"10070025","1","0",".",".",".",".",7,2015,"1","BSA"
"10070026","1","0",".",".",".",".",7,2015,"1","BSA"
"10070026","1","0",".",".",".",".",6,2015,"1","BSA"
"10070026","1","0",".",".",".",".",1,2015,"1","BSA"
"10070027","1","0",".",".",".",".",5,2015,"1","BSA"
"10070027","1","0",".",".",".",".",6,2015,"1","BSA"
"10070027","1","0",".",".",".",".",7,2015,"1","BSA"
"10070027","1","1","0","1","1","0",1,2015,"1","BSA"
"10070028","1","0",".",".",".",".",6,2015,"1","BSA"
"10070028","0","0",".",".",".",".",1,2015,"1","BSA"
"10070028","1","0",".",".",".",".",7,2015,"1","BSA"
"10070028","1","1","0","1","0","0",7,2015,"1","BSA"
"10070029","1","0",".",".",".",".",9,2014,"1","BSA"
"10070029","1","0",".",".",".",".",7,2015,"1","BSA"
"10070029","0","1","0","1","1","0",1,2015,"1","BSA"
"10070029","1","0",".",".",".",".",6,2015,"1","BSA"
"10070030","1","0",".",".",".",".",7,2015,"1","BSA"
"10070030","1","0",".",".",".",".",6,2015,"1","BSA"
"10070030","1","0",".",".",".",".",1,2015,"1","BSA"
"10070030","1","0",".",".",".",".",2,2014,"1","BSA"
"10070031","1","0",".",".",".",".",1,2015,"1","BSA"
"10070031",".","0",".",".",".",".",6,2015,"1","BSA"
"10070031","1","0",".",".",".",".",5,2014,"1","BSA"
"10070032","1","0",".",".",".",".",6,2015,"1","BSA"
"10070032","1","0",".",".",".",".",7,2015,"1","BSA"
"10070032","1","0",".",".",".",".",8,2015,"1","BSA"
"10070033","1","0",".",".",".",".",8,2015,"1","BSA"
"10070033","1","0",".",".",".",".",3,2015,"1","BSA"
"10070033","1","0",".",".",".",".",6,2015,"1","BSA"
"10070033","1","0",".",".",".",".",6,2015,"1","BSA"
"10070034","1","1","0","1","1","0",2,2015,"1","BSA"
"10070034",".","0",".",".",".",".",6,2015,"1","BSA"
"10070035","1","0",".",".",".",".",3,2015,"1","BSA"
"10070035","1","0",".",".",".",".",6,2015,"1","BSA"
"10070035","1","0",".",".",".",".",8,2015,"1","BSA"
"10070036","1","0",".",".",".",".",9,2014,"1","BSA"
"10070036","1","0",".",".",".",".",2,2015,"1","BSA"
"10070036","1","0",".",".",".",".",6,2015,"1","BSA"
"10070037","1","0",".",".",".",".",7,2015,"1","BSA"
"10070037","1","0",".",".",".",".",8,2015,"1","BSA"
"10070037","1","0",".",".",".",".",3,2015,"1","BSA"
"10070037","1","0",".",".",".",".",6,2015,"1","BSA"
"10070038","1","0",".",".",".",".",3,2015,"1","BSA"
"10070038","1","0",".",".",".",".",9,2014,"1","BSA"
"10070038","1","0",".",".",".",".",6,2015,"1","BSA"
"10070039","1","0",".",".",".",".",8,2015,"1","BSA"
"10070039","1","0",".",".",".",".",6,2015,"1","BSA"
"10070039","1","0",".",".",".",".",3,2015,"1","BSA"
"10070040","1","0",".",".",".",".",8,2015,"1","BSA"
"10070040","1","0",".",".",".",".",6,2015,"1","BSA"
"10070040","1","1","1","0","0","0",4,2014,"1","BSA"
"10070040","1","0",".",".",".",".",3,2015,"1","BSA"
"10070041","1","0",".",".",".",".",7,2015,"1","BSA"
"10070041","1","0",".",".",".",".",11,2013,"1","BSA"
"10070041","1","1","0","1","1","0",3,2015,"1","BSA"
"10070042","1","0",".",".",".",".",5,2015,"1","BSA"
"10070042","1","0",".",".",".",".",6,2015,"1","BSA"
"10070042","0","0",".",".",".",".",2,2015,"1","BSA"
"10070043","1","1","0","1","1","0",3,2015,"1","BSA"
"10070044","1","0",".",".",".",".",3,2015,"1","BSA"
"10070044","1","0",".",".",".",".",7,2015,"1","BSA"
"10070045","1","0",".",".",".",".",2,2015,"1","BSA"
"10070046","1","0",".",".",".",".",6,2015,"1","BSA"
"10070046","1","0",".",".",".",".",8,2015,"1","BSA"
"10070046","1","0",".",".",".",".",7,2015,"1","BSA"
"10070046","1","0",".",".",".",".",5,2015,"1","BSA"
"10070046","1","0",".",".",".",".",2,2015,"1","BSA"
"10070047","1","0",".",".",".",".",7,2015,"1","BSA"
"10070047","1","1","1","0","1","0",2,2015,"1","BSA"
"10070047","1","0",".",".",".",".",7,2015,"1","BSA"
"10070048","1","0",".",".",".",".",8,2015,"1","BSA"
"10070048","1","0",".",".",".",".",5,2015,"1","BSA"
"10070048","1","0",".",".",".",".",3,2014,"1","BSA"
"10070048","1","0",".",".",".",".",6,2015,"1","BSA"
"10070048","1","0",".",".",".",".",2,2015,"1","BSA"
"10070049","1","0",".",".",".",".",1,2014,"1","BSA"
"10070049","1","0",".",".",".",".",3,2015,"1","BSA"
"10070050","1","0",".",".",".",".",6,2015,"1","BSA"
"10070050","1","0",".",".",".",".",2,2015,"1","BSA"
"10070050","1","0",".",".",".",".",5,2015,"1","BSA"
"10070051","1","0",".",".",".",".",2,2015,"1","KKM"
"10070051","1","0",".",".",".",".",7,2015,"1","KKM"
"10070052","1","0",".",".",".",".",2,2015,"1","KKM"
"10070054","1","0",".",".",".",".",7,2015,"1","KKM"
"10070054","1","0",".",".",".",".",2,2015,"1","KKM"
"10070055","0","0",".",".",".",".",5,2015,"1","KKM"
"10070055","1","0",".",".",".",".",2,2015,"1","KKM"
"10070056","1","0",".",".","","",1,2015,"1","KKM"
"10070056","1","0",".",".",".",".",4,2015,"1","KKM"
"10070057","1","0",".",".",".",".",11,2014,"1","KKM"
"10070057","1","0",".",".",".",".",5,2015,"1","KKM"
"10070057","1","0",".",".",".",".",2,2015,"1","KKM"
"10070059","1","0",".",".",".",".",7,2015,"1","KKM"
"10070059","1","0",".",".",".",".",1,2015,"1","KKM"
"10070060","1","0",".",".",".",".",1,2015,"1","KKM"
"10070060","1","0",".",".",".",".",7,2015,"1","KKM"
"10070061","1","0",".",".",".",".",4,2015,"1","KKM"
"10070061","1","0",".",".","","",1,2015,"1","KKM"
"10070064","1","0",".",".",".",".",7,2015,"1","KKM"
"10070064","1","1","1","0","0","0",4,2015,"1","KKM"
"10070064","1","0",".",".",".",".",2,2015,"1","KKM"
"10070065","1","0",".",".",".",".",2,2015,"1","KKM"
"10070065","1","0",".",".",".",".",7,2015,"1","KKM"
"10070067","1","0",".",".",".",".",1,2015,"1","KKM"
"10070067","1","0",".",".",".",".",7,2015,"1","KKM"
"10070068","1","0",".",".",".",".",7,2015,"1","KKM"
"10070068","0","0",".",".",".",".",2,2015,"1","KKM"
"10070070","1","0",".",".",".",".",2,2015,"1","KKM"
"10070070","1","0",".",".",".",".",7,2015,"1","KKM"
"10070071","1","1","1","0","0","1",2,2015,"1","KKM"
"10070076","1","0",".",".",".",".",7,2015,"1","KKM"
"10070076","1","0",".",".",".",".",2,2015,"1","KKM"
"10070077","1","0",".",".",".",".",2,2015,"1","KKM"
"10070077",".","0",".",".",".",".",2,2014,"1","KKM"
"10070077","1","0",".",".",".",".",11,2014,"1","KKM"
"10070077","1","0",".",".",".",".",5,2015,"1","KKM"
"10070078","1","0",".",".",".",".",1,2015,"1","KKM"
"10070078","1","0",".",".",".",".",7,2015,"1","KKM"
"10070079","1","0",".",".",".",".",5,2015,"1","KKM"
"10070079","1","0",".",".",".",".",2,2015,"1","KKM"
"10070079","1","0",".",".",".",".",11,2014,"1","KKM"
